"WAP1","WAP2","WAP3","WAP4","WAP5","WAP6","WAP7","WAP8","WAP9","WAP10","WAP11","WAP12","WAP13","WAP14","WAP15","WAP16","WAP17","WAP18","WAP19","WAP20","WAP21","WAP22","WAP23","WAP24","WAP25","WAP26","WAP27","WAP28","WAP29","WAP30","WAP31","WAP32","WAP33","WAP34","WAP35","WAP36","WAP37","WAP38","WAP39","WAP40","WAP41","WAP42","WAP43","WAP44","WAP45","WAP46","WAP47","WAP48","WAP49","WAP50","WAP51","WAP52","WAP53","WAP54","WAP55","WAP56","WAP57","WAP58","WAP59","WAP60","WAP61","WAP62","WAP63","WAP64","WAP65","WAP66","WAP67","WAP68","WAP69","WAP70","WAP71","WAP72","WAP73","WAP74","WAP75","WAP76","WAP77","WAP78","WAP79","WAP80","WAP81","WAP82","WAP83","WAP84","WAP85","WAP86","WAP87","WAP88","WAP89","WAP90","WAP91","WAP92","WAP93","WAP94","WAP95","WAP96","WAP97","WAP98","WAP99","WAP100","WAP101","WAP102","WAP103","WAP104","WAP105","WAP106","WAP107","WAP108","WAP109","WAP110","WAP111","WAP112","WAP113","WAP114","WAP115","WAP116","WAP117","WAP118","WAP119","WAP120","WAP121","WAP122","WAP123","WAP124","WAP125","WAP126","WAP127","WAP128","WAP129","WAP130","WAP131","WAP132","WAP133","WAP134","WAP135","WAP136","WAP137","WAP138","WAP139","WAP140","WAP141","WAP142","WAP143","WAP144","WAP145","WAP146","WAP147","WAP148","WAP149","WAP150","WAP151","WAP152","WAP153","WAP154","WAP155","WAP156","WAP157","WAP158","WAP159","WAP160","WAP161","WAP162","LONGITUDE","LATITUDE"
-70,-43,-44,100,100,-70,-66,-54,100,100,-76,100,100,-57,-68,100,-73,100,100,100,-71,100,-86,-72,-71,100,-78,100,-71,-67,-64,-67,-62,-55,100,-74,100,100,100,-77,100,100,100,100,100,-83,100,-77,100,-85,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,2.39,5.615
-70,-45,-46,100,100,-69,-70,-62,100,100,-76,100,100,-61,-68,-63,-73,100,100,100,-73,100,-86,-71,-70,100,-78,100,-74,-67,-64,-67,-62,-50,100,-74,100,100,100,-77,100,100,100,100,100,-83,100,-77,100,-85,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,-85,100,100,100,-87,100,100,100,100,-88,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,2.39,5.615
-71,-42,-47,100,100,-69,-68,-55,100,100,-71,100,100,-57,-65,-69,-77,100,100,100,-73,-69,-86,-71,-70,100,-81,100,-75,-67,100,-67,-62,-58,100,100,100,100,100,-83,100,100,100,100,100,-83,100,-77,100,-85,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,-85,100,100,100,-87,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,2.39,5.615
-71,-42,-46,100,100,-77,-68,-55,100,100,-73,100,100,-57,-67,-74,-77,100,100,100,-73,-72,-86,-71,-70,100,-81,100,-75,-67,-64,-67,-62,-49,100,-74,100,100,100,-83,100,100,100,100,100,-83,100,-77,100,-85,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,-85,100,100,100,-87,100,100,100,100,-88,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,2.39,5.615
-71,-46,-61,100,100,-73,-71,-59,100,100,-72,100,100,-58,-68,-74,-77,100,100,100,-77,-67,100,-73,-70,100,-78,100,-74,-67,100,-67,-62,-58,100,100,100,100,-79,-79,100,100,100,100,100,100,100,-80,-84,-85,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,-85,100,100,100,-87,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,2.39,5.615
-75,-48,-51,100,100,-72,-71,-53,100,100,-77,100,100,-55,-61,-67,100,100,100,100,-74,-67,-86,-74,-78,100,-80,100,-79,100,-69,-69,-70,-57,100,-76,100,100,-76,-83,100,100,100,100,100,100,100,-79,100,-89,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,-90,-84,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,-90,-88,100,100,100,100,100,100,100,100,2.39,4.495
-72,-47,-49,100,100,-72,-67,-55,100,100,-71,100,100,-55,-62,-67,100,100,100,100,-73,-72,-84,-71,-74,100,-80,100,-74,-72,-67,-69,-67,-59,100,-76,100,100,-78,-83,100,100,100,100,100,-79,100,-78,100,-85,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,-90,-84,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,-90,-88,100,100,100,100,100,100,100,100,2.39,4.495
-74,-42,-46,100,100,-75,-70,-53,100,100,-74,100,100,-55,-64,-67,100,100,100,100,-73,-67,-84,-71,-78,100,-80,100,-79,-72,-69,-69,-70,-59,100,-76,100,100,-76,-83,100,100,100,100,100,-79,100,-82,100,-83,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,-90,-84,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,-90,-88,100,100,100,100,100,100,100,100,2.39,4.495
-73,-44,-46,100,100,-69,-69,-58,100,100,-74,100,100,-56,-62,-67,100,100,100,100,-71,-72,-84,-72,-74,100,-78,100,-74,-72,-66,-69,-65,-57,100,-76,100,100,-77,-83,100,100,100,100,100,-79,100,-79,100,-84,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,-86,100,100,100,-90,-84,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,-90,-88,100,100,100,100,100,100,100,100,2.39,4.495
-72,-45,-45,100,100,-71,-68,-53,100,100,-71,100,100,-55,-62,-67,100,100,100,100,-73,-72,-84,-72,-74,100,-78,100,-74,-72,-67,-69,-64,-57,100,-76,100,100,-78,-83,100,100,100,100,100,-79,100,-78,100,-84,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,-86,100,100,100,-90,-84,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,-90,-88,100,100,100,100,100,100,100,100,2.39,4.495
-73,-55,-54,100,100,-74,-72,-55,100,100,-72,100,100,-55,-69,-84,-76,100,100,100,-67,-74,-83,-71,-75,100,-81,100,-82,-68,-69,-65,-68,-43,100,-77,100,100,-77,-86,100,100,100,100,100,-82,100,-77,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,-89,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,2.39,3.375
-74,-49,-49,100,100,-78,-71,-55,100,100,-75,100,100,-55,-64,-76,-84,100,100,100,-74,-74,-83,-76,-78,100,-82,100,-80,-66,-69,-66,-69,-45,100,-83,100,100,-77,-80,100,100,100,100,100,-83,100,-77,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,-90,100,100,100,2.39,3.375
-72,-49,-49,100,100,-72,-71,-54,100,100,-76,100,100,-56,-63,-76,-84,100,100,100,-74,-74,-83,-77,-78,100,-83,100,-80,-66,-69,-66,-69,-50,100,-83,100,100,-77,-80,100,100,100,100,100,-84,100,-77,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,-89,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,-87,100,100,100,2.39,3.375
-73,-50,-50,100,100,-74,-71,-53,100,100,-79,100,100,-56,-63,-76,-84,100,100,100,-74,-72,100,-74,-78,100,-82,100,-80,-66,-69,-66,-71,-47,100,-83,100,100,100,-79,100,100,100,100,100,-83,100,-77,-80,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,-90,100,100,100,2.39,3.375
-73,-53,-52,100,100,-71,-70,-56,100,100,-76,100,100,-57,-63,-76,-84,100,100,100,-73,-72,100,-73,-79,100,-81,100,-79,-66,-69,-66,-68,-50,100,-83,100,100,100,-79,100,100,100,100,100,-83,100,100,-80,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,-88,100,100,100,2.39,3.375
-72,-51,-53,100,100,-69,-68,-62,100,100,-75,100,100,-65,-66,-78,-83,100,100,100,-69,-72,-89,-74,-77,100,-80,100,-81,-70,-75,-73,-80,-51,100,-75,100,100,-81,-85,100,100,100,100,100,-81,100,-86,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,-88,100,100,100,2.39,2.175
-74,-54,-58,100,100,-68,-67,-60,100,100,-76,100,100,-59,-60,-78,-80,100,100,100,-78,-72,-85,-76,-81,100,-80,100,-84,-64,-75,-65,-72,-50,100,-70,100,100,-81,-83,100,100,100,100,100,-84,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,-88,100,100,100,2.39,2.175
-74,-54,-57,100,100,-67,-68,-62,100,100,-75,100,100,-59,-59,-78,-80,100,100,100,-78,100,-85,-76,-81,100,-80,100,-78,-64,-66,-65,-64,-51,100,-70,100,100,-78,-80,100,100,100,100,100,-84,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,2.39,2.175
-78,-55,-64,100,100,-71,-65,-62,100,100,-75,100,100,-59,-60,-78,-74,100,100,100,-69,-72,-89,-74,-81,100,-80,100,-84,-70,-75,-72,-80,-37,100,-70,100,100,-81,-84,100,100,100,100,100,-81,100,-86,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,-88,100,100,100,2.39,2.175
-74,-51,-53,100,100,-66,-66,-59,100,100,-83,100,100,-57,-59,-78,-80,100,100,100,-79,100,-84,-76,-76,100,-80,100,-79,-64,-66,-65,-64,-51,100,-73,100,100,-78,-80,100,100,100,100,100,-83,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,2.39,2.175
-80,-55,-58,100,100,-70,-69,-60,100,100,-84,100,100,-61,-56,-80,-82,100,100,100,-80,100,-88,-76,-80,100,-82,100,-82,-64,-66,-63,-64,-39,100,-73,100,100,-79,-83,100,100,100,100,100,-84,100,-81,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,2.39,2.175
-78,-54,-57,100,100,-66,-66,-63,100,100,-80,100,100,-64,-61,-77,-82,100,100,100,-84,100,-90,-78,-76,100,-84,100,-74,-65,-68,-64,-67,-43,100,-72,100,100,-80,-86,100,100,100,100,100,-83,100,-82,100,-88,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,2.39,2.175
-80,-53,-55,100,100,-70,-66,-62,100,100,-84,100,100,-61,-62,-80,-82,100,100,100,-80,100,-88,-76,-80,100,-78,100,-78,-65,-69,-64,-64,-39,100,-74,100,100,-79,-83,100,100,100,100,100,-84,100,-81,100,-89,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,2.39,2.175
-80,-53,-55,100,100,-70,-68,-63,100,100,-84,100,100,-64,-60,-80,-79,100,100,100,-74,100,-90,-74,-76,100,-78,100,-76,-65,-69,-64,-64,-39,100,-72,100,100,-79,-83,100,100,100,100,100,-84,100,-81,100,-89,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,2.39,2.175
-78,-53,-55,100,100,-72,-68,-66,100,100,-79,100,100,-63,-58,-77,-85,100,100,100,-85,-75,-90,-78,-76,-86,-83,100,-74,-69,-68,-67,-67,-40,100,-74,100,100,-79,-85,100,100,100,100,100,-83,100,-79,100,-88,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,2.39,2.175
-71,-44,-45,100,100,-59,-58,-60,100,100,-77,100,100,-62,-65,-73,-74,100,100,100,-70,-74,-84,-69,-71,100,-77,100,-71,-66,-63,-63,-61,-57,100,-75,100,100,-76,-78,100,100,100,100,100,-84,-86,-75,100,-89,100,100,100,100,-83,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,100,100,100,100,100,100,100,100,1.4,3.375
-73,-39,-37,100,100,-61,-59,-59,100,100,-77,100,100,-59,-65,-69,-77,100,100,100,-80,-74,-84,-69,-70,100,-77,100,-79,-66,-63,-63,-61,-51,100,-75,100,100,-78,-80,100,100,100,100,100,-84,-86,-77,100,-89,100,100,100,100,-83,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,100,100,100,100,100,100,100,100,1.4,3.375
-72,-44,-43,100,100,-61,-58,-60,100,100,-76,100,100,-63,-64,-73,-76,100,100,100,-69,100,-84,-70,-71,100,-76,100,-71,100,-67,-66,-73,-59,100,-78,100,100,-73,-79,100,100,100,100,100,-85,-86,-83,100,-86,-78,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,-85,100,100,-88,-88,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,1.4,3.375
-72,-44,-44,100,100,-61,-58,-59,100,100,-78,100,100,-61,-65,-73,-74,100,100,100,-71,-74,-84,-70,-72,100,-76,100,-72,-66,-67,-66,-71,-59,100,-77,100,100,-73,-80,100,100,100,100,100,-85,-86,-83,100,-86,-78,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,-88,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,1.4,3.375
-72,-44,-44,100,100,-61,-58,-60,100,100,-79,100,100,-60,-69,-72,-75,100,100,100,-69,100,-86,-69,-73,100,-77,100,-72,100,-67,-65,-73,-59,100,-78,100,100,-73,-79,100,100,100,100,100,-86,100,-83,100,-86,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,-88,-88,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,1.4,3.375
100,-30,-31,100,100,-57,-59,-61,100,100,-72,100,100,-60,-73,-69,-79,100,100,100,-70,-69,-86,-71,-71,100,-74,100,-73,100,-61,-63,-61,-57,100,-75,100,100,-72,-76,100,100,100,100,100,-86,100,-74,100,-82,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,-87,-85,100,100,-86,-88,100,100,100,100,-88,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,1.4,4.495
-70,-30,-31,100,100,-57,-57,-58,100,100,-70,100,100,-60,-73,-67,-80,100,100,100,-67,-67,-86,-69,-72,100,-74,100,-78,100,-61,-63,-65,-53,100,-73,100,100,-72,-79,100,100,100,100,100,100,100,-75,100,-78,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,-87,-85,100,100,-86,-89,-86,100,100,100,-88,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,1.4,4.495
-70,-32,-33,100,100,-57,-59,-57,100,100,-72,100,100,-60,-73,-67,-80,100,100,100,-67,-67,-86,-69,-72,100,-75,100,-78,100,-58,100,-64,-53,100,-73,100,100,-75,-82,100,100,100,100,100,100,100,-78,100,-79,100,100,100,100,-86,100,-78,100,100,100,100,100,100,100,-87,-86,100,100,-86,-89,-86,100,100,100,-88,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,1.4,4.495
-69,-35,-37,100,100,-58,-57,-58,100,100,-72,100,100,-58,-73,-67,-80,100,100,100,-68,-69,-86,-71,-71,100,-74,100,-78,100,-61,-63,-61,-54,100,-75,100,100,-74,-76,100,100,100,100,100,100,100,-76,100,-78,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,-87,-85,100,100,-86,-89,100,100,100,100,-88,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,1.4,4.495
-70,-31,-33,100,100,-59,-58,-69,100,100,-74,100,100,-65,-73,-67,-80,100,100,100,-67,-67,-86,-69,-69,100,-75,100,-71,100,-58,100,-64,-52,100,-73,100,100,-75,-82,100,100,100,100,100,100,100,-78,100,-79,100,100,100,100,-86,100,-78,100,100,100,100,100,100,100,-87,-86,100,100,-86,-86,-84,100,100,100,-88,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,1.4,4.495
